_id,url,price,brand,cpu,memory,weight,screen_size,screen_resolution,graphic_name,graphic_type,storage,battery,refresh_rate
654882d65b123315f9ef004c,https://www.newegg.com/p/1TS-000D-1FFN8,689.99,HP,Intel Core i5-1235U,,3 - 3.9 lbs.,14.0,1920 x 1080,Intel Iris Xe Graphics,,,,60 Hz
654882d65b123315f9ef004d,https://www.newegg.com/green-dell-inspiron-7620-work-business/p/1TS-000A-0VTY4,1099.99,DELL,12th Generation Intel Core i7-1260P 12-Core Processor at 2.10GHz Up to 4.70GHz,32GB,4.5,16.0,3840 x 2400,NVIDIA GeForce MX550,Integrated,512 GB,87 whrs,60 Hz
654882d65b123315f9ef004e,https://www.newegg.com/black-dell-inspiron-3525-mainstream/p/1TS-000A-0V788,689,DELL,AMD Ryzen 7 5825U 8-Core Processor 2.00GHz up to 4.50GHz,16GB,4,15.6,1920 x 1080,AMD Radeon Graphics,Integrated,512 GB,41 whrs,60 Hz
654882d65b123315f9ef004f,https://www.newegg.com/p/1TS-000D-0JG75,293.32,HP,,4GB,2.95 lb,11.6,1366 x 768,Mali G72,Integrated Card,32 GB Flash,,60 Hz
654882d75b123315f9ef0050,https://www.newegg.com/lenovo-20un005dus-work-business/p/2WC-000J-00UD4,829.99,Lenovo,,16GB,2.14 lbs,13.0,,,Integrated Card,512 GB,,60 Hz
654882d75b123315f9ef0051,https://www.newegg.com/p/1TS-000A-0Z9B8,1239.99,DELL,,64GB,4 - 4.9 lbs.,16.0,1920 x 1200,NVIDIA GeForce MX570,,2 TB,,60 Hz
654882d75b123315f9ef0052,https://www.newegg.com/green-dell-inspiron-7620-work-business/p/1TS-000A-0VTY7,1349,DELL,12th Generation Intel Core i7-1260P 12-Core Processor at 2.10GHz Up to 4.70GHz,64GB,4.5,16.0,3840 x 2400,NVIDIA GeForce MX550,Integrated,1 TB,87 whrs,60 Hz
654882d75b123315f9ef0053,https://www.newegg.com/p/1TS-000D-18DV5,899.99,HP,"11th Generation Intel Quad-Core i5-1145G7 Processor (4 Cores 8 Threads, base clock speed 2.6GHz, Max turbo to 4.4GHz, 8MB L3 Cache)",16GB,2.91 lb,14.0,,,,512 GB,,60 Hz
654882d75b123315f9ef0054,https://www.newegg.com/green-dell-inspiron-7620-work-business/p/1TS-000A-0VTY6,1249,DELL,12th Generation Intel Core i7-1260P 12-Core Processor at 2.10GHz Up to 4.70GHz,32GB,4.5,16.0,3840 x 2400,NVIDIA GeForce MX550,Integrated,2 TB,87 whrs,60 Hz
654882d75b123315f9ef0055,https://www.newegg.com/p/1TS-000D-1FFP1,629.99,HP,Intel Core i5-1235U,,3 - 3.9 lbs.,14.0,1920 x 1080,Intel Iris Xe Graphics,,,,60 Hz
654882d75b123315f9ef0056,https://www.newegg.com/black-dell-inspiron-3525-mainstream/p/1TS-000A-0ZG00,699.99,DELL,AMD Ryzen 7 5700U 8-Core Processor 1.80GHz Up to 4.30GHz,16GB,4,15.6,1920 x 1080,AMD Radeon Graphics,Integrated,2 TB,41 whrs,60 Hz
654882d75b123315f9ef0057,https://www.newegg.com/black-dell-inspiron-3525-mainstream/p/1TS-000A-0ZG05,699.99,DELL,AMD Ryzen 7 5700U 8-Core Processor 1.80GHz Up to 4.30GHz,32GB,4,15.6,1920 x 1080,AMD Radeon Graphics,Integrated,1 TB,41 whrs,60 Hz
654882d75b123315f9ef0058,https://www.newegg.com/p/1TS-000D-1FE10,929.79,,,16GB,,15.6,1920 x 1080,Intel Iris Xe Graphics,,512 GB,65 whrs,60 Hz
654882d75b123315f9ef0059,https://www.newegg.com/p/1TS-000E-101H8,690.11,Lenovo,,16GB,,14.0,1920 x 1080,AMD Radeon Graphics,Integrated Card,512 GB,,60 Hz
654882d75b123315f9ef005a,https://www.newegg.com/grey-dell-inspiron-7420-work-business/p/1TS-000A-0WWD6,775,DELL,12th Generation Intel Core i7-1255U 10-Core Processor 1.70GHz Up to 4.70GHz,16GB,3.5,14.0,1920 x 1200,Intel Iris Xe Graphics,Integrated,512 GB,54 whrs,60 Hz
654882d75b123315f9ef005b,https://www.newegg.com/black-dell-inspiron-3525-mainstream/p/1TS-000A-0ZG06,799,DELL,AMD Ryzen 7 5700U 8-Core Processor 1.80GHz Up to 4.30GHz,32GB,4,15.6,1920 x 1080,AMD Radeon Graphics,Integrated,2 TB,41 whrs,60 Hz
654882d75b123315f9ef005c,https://www.newegg.com/black-dell-inspiron-3525-mainstream/p/1TS-000A-0ZG01,599.99,DELL,AMD Ryzen 7 5700U 8-Core Processor 1.80GHz Up to 4.30GHz,16GB,4,15.6,1920 x 1080,AMD Radeon Graphics,Integrated,1 TB,41 whrs,60 Hz
654882d75b123315f9ef005d,https://www.newegg.com/grey-lenovo-flex-5-82r9000kus-content-creation/p/1TS-000E-17XE6,675,Lenovo,AMD Ryzen 7 5700U 8-Core Processor Processor 1.80GHz up to 4.30GHz,16GB,3.42,14.0,2240 x 1400,AMD Radeon Graphics,Integrated,512 GB,52.5 whrs,60 Hz
654882d75b123315f9ef005e,https://www.newegg.com/p/1TS-000A-0ZNT1,929.99,DELL,13th Generation Intel Core i7-1355U,,3 - 3.9 lbs.,15.6,1920 x 1080,Intel Iris Xe Graphics,,,,60 Hz
654882d85b123315f9ef005f,https://www.newegg.com/silver-dell-latitude-5430-work-business/p/1TS-000A-0YRN5,875,DELL,,16GB,3.01 lbs.,14.0,1920 x 1080,Intel Iris Xe Graphics,,512 GB PCIe,,60 Hz
654882d85b123315f9ef0060,https://www.newegg.com/p/1TS-000D-1FFN3,539.99,HP,Intel Core i3-1115G4,,5 - 5.9 lbs.,15.6,1366 x 768,Intel UHD Graphics,,,,60 Hz
654882d85b123315f9ef0061,https://www.newegg.com/black-lenovo-thinkpad-x13-yoga-everyday-value/p/1TS-000E-0WWZ0,1499,Lenovo,Intel Core i7 (11th Gen.) 1185G7 @ 3GHz,32GB,2.65 lbs,13.3,2560 x 1600,Intel Iris Xe Graphics,Integrated Card,512 GB PCIe,,60 Hz
654882d85b123315f9ef0062,https://www.newegg.com/p/1TS-000D-1FEA7,599.99,HP,Intel Core i3-1125G4,8GB,4.6,17.3,1600 x 900,Intel UHD Graphics,Integrated Card,512 GB,,60 Hz
654882d85b123315f9ef0063,https://www.newegg.com/green-dell-inspiron-7620-work-business/p/1TS-000A-0VTY1,1199.99,DELL,12th Generation Intel Core i7-1260P 12-Core Processor at 2.10GHz Up to 4.70GHz,64GB,4.5,16.0,3840 x 2400,NVIDIA GeForce MX550,Integrated,512 GB,87 whrs,60 Hz
654882d85b123315f9ef0064,https://www.newegg.com/black-dell-inspiron-3525-mainstream/p/1TS-000A-0ZFZ9,599.99,DELL,AMD Ryzen 7 5700U 8-Core Processor 1.80GHz Up to 4.30GHz,16GB,4,15.6,1920 x 1080,AMD Radeon Graphics,Integrated,1 TB,41 whrs,60 Hz
654882d85b123315f9ef0065,https://www.newegg.com/p/1TS-000X-04820,729.99,Acer,,20GB,,15.6,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,1 TB,,60 Hz
654882d85b123315f9ef0066,https://www.newegg.com/green-dell-inspiron-7620-work-business/p/1TS-000A-0VTY0,1049.99,DELL,12th Generation Intel Core i7-1260P 12-Core Processor at 2.10GHz Up to 4.70GHz,16GB,4.5,16.0,3840 x 2400,NVIDIA GeForce MX550,Integrated,512 GB,87 whrs,60 Hz
654882d85b123315f9ef0067,https://www.newegg.com/green-dell-inspiron-7620-work-business/p/1TS-000A-0VTY3,1175,DELL,12th Generation Intel Core i7-1260P 12-Core Processor at 2.10GHz Up to 4.70GHz,16GB,4.5,16.0,3840 x 2400,NVIDIA GeForce MX550,Integrated,2 TB,87 whrs,60 Hz
654882d85b123315f9ef0068,https://www.newegg.com/silver-hp-elitebook-6h110ec-aba-work-business/p/1TS-000D-1FDR4,1049,HP,12th Generation Intel Core i5-1245U 10-Core Processor 1.60GHz up to 4.40GHz,16GB,3,14.0,1920 x 1200,Intel Iris Xe Graphics,Integrated,2 TB,65 whrs,60 Hz
654882d85b123315f9ef0069,https://www.newegg.com/p/1TS-000D-1FEB6,577.79,HP,Intel Core i3,32GB,3 - 3.9 lbs.,15.6,,Intel UHD Graphics,,1TB,,60 Hz
654882d85b123315f9ef006a,https://www.newegg.com/pine-gray-asus-zenbook-pro-um535qe-xh91t-content-creation/p/N82E16834236027,1499,ASUS,AMD Ryzen 9 5900HX 3.30 GHz,16 GB LPDDR4X,4.41 lbs.,15.6,1920 x 1080,NVIDIA GeForce RTX 3050 Ti Laptop GPU,Dedicated Card,1 TB PCIe,96 whrs,60 Hz
654882d85b123315f9ef006b,https://www.newegg.com/silver-hp-17/p/1TS-000D-0MD35,752.99,HP,Intel Core i5-1135G7,16GB,5 - 5.9 lbs.,17.3,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,512 GB,45 whrs,60 Hz
654882d85b123315f9ef006c,https://www.newegg.com/green-dell-inspiron-7425-work-business/p/1TS-000A-0YXZ3,649.99,DELL,AMD Ryzen 7 5825U 8-Core Processor 2.00GHz Up to 4.50GHz,16GB,3.5,14.0,1920 x 1200,AMD Radeon Graphics,Integrated,1 TB,54 whrs,60 Hz
654882d95b123315f9ef006d,https://www.newegg.com/black-dell-inspiron-3525-mainstream/p/1TS-000A-0ZG04,775,DELL,AMD Ryzen 7 5700U 8-Core Processor 1.80GHz Up to 4.30GHz,32GB,4,15.6,1920 x 1080,AMD Radeon Graphics,Integrated,2 TB,41 whrs,60 Hz
654882d95b123315f9ef006e,https://www.newegg.com/black-lenovo-thinkpad-x1-nano-gen-1-20un000dus-mainstream/p/1B4-001H-02K94,649.99,Lenovo,Intel Core i5-1130G7 1.80 GHz,16GB,1.99 lbs.,13.0,2160 x 1350,Intel Iris Xe Graphics,Integrated Card,256 GB PCIe,48 whrs,60 Hz
654882d95b123315f9ef006f,https://www.newegg.com/black-lenovo-thinkpad-carbon-x1-gen-9/p/2WC-000J-00VD9,1866,Lenovo,Intel Core i7-1165G7 2.80 GHz,16GB,2.49 lbs.,14.0,1920 x 1200,Intel Iris Xe Graphics,Integrated Card,512 GB PCIe,,60 Hz
654882d95b123315f9ef0070,https://www.newegg.com/green-dell-inspiron-7425-work-business/p/1TS-000A-0YXZ2,699,DELL,AMD Ryzen 7 5825U 8-Core Processor 2.00GHz Up to 4.50GHz,32GB,3.5,14.0,1920 x 1200,AMD Radeon Graphics,Integrated,512 GB,54 whrs,60 Hz
654882df5b123315f9ef0071,https://www.newegg.com/black-lenovo-20x3006yus-work-business/p/1TS-000E-0SKY3,1248.99,Lenovo,,16GB,4.36 lbs,No,1920 x 1080,Intel UHD Graphics,Integrated Card,256 GB,,60 Hz
654882e15b123315f9ef0072,https://www.newegg.com/silver-hp-17-mainstream/p/1TS-000D-0UBM5,561.5,HP,Intel Core i3-1115G4,16GB,5 - 5.9 lbs.,17.3,1920 x 1080,Intel UHD Graphics,Integrated Card,512 GB,45 whrs,60 Hz
654882e25b123315f9ef0073,https://www.newegg.com/green-dell-inspiron-7425-work-business/p/1TS-000A-0YXZ4,699,DELL,AMD Ryzen 7 5825U 8-Core Processor 2.00GHz Up to 4.50GHz,8GB,3.5,14.0,1920 x 1200,AMD Radeon Graphics,Integrated,2 TB,54 whrs,60 Hz
654882ec5b123315f9ef0074,https://www.newegg.com/green-dell-inspiron-7425-work-business/p/1TS-000A-0YXZ9,775,DELL,AMD Ryzen 7 5825U 8-Core Processor 2.00GHz Up to 4.50GHz,32GB,3.5,14.0,1920 x 1200,AMD Radeon Graphics,Integrated,2 TB,54 whrs,60 Hz
654882ed5b123315f9ef0075,https://www.newegg.com/silver-hp-essential-tpn-i139-home-personal/p/1TS-000D-1EZ23,868.99,HP,Intel Core i7-1355U 1.70 GHz,32GB,4 - 4.9 lbs.,17.3,1600 x 900,Intel Iris Xe Graphics,Integrated Card,1 TB PCIe,,60 Hz
654882f25b123315f9ef0076,https://www.newegg.com/green-dell-inspiron-7425-work-business/p/1TS-000A-0YXZ8,725,DELL,AMD Ryzen 7 5825U 8-Core Processor 2.00GHz Up to 4.50GHz,16GB,3.5,14.0,1920 x 1200,AMD Radeon Graphics,Integrated,2 TB,54 whrs,60 Hz
654882f85b123315f9ef0077,https://www.newegg.com/black-asus-vivobook-m3704ya-is74-work-business/p/1TS-001A-09Z17,849,ASUS,AMD Ryzen 7 7730U 8-Core Processor 2.00GHz Up to 4.50GHz,16GB,4.63,17.3,1920 x 1080,AMD Radeon Graphics,Integrated,1 TB,50 whrs,60 Hz
654882fa5b123315f9ef0078,https://www.newegg.com/green-dell-inspiron-7425-work-business/p/1TS-000A-0YXZ6,725,DELL,AMD Ryzen 7 5825U 8-Core Processor 2.00GHz Up to 4.50GHz,32GB,3.5,14.0,1920 x 1200,AMD Radeon Graphics,Integrated,1 TB,54 whrs,60 Hz
654882fa5b123315f9ef0079,https://www.newegg.com/green-dell-inspiron-7425-work-business/p/1TS-000A-0YXZ7,625,DELL,AMD Ryzen 7 5825U 8-Core Processor 2.00GHz Up to 4.50GHz,8GB,3.5,14.0,1920 x 1200,AMD Radeon Graphics,Integrated,1 TB,54 whrs,60 Hz
654882fb5b123315f9ef007a,https://www.newegg.com/p/1TS-0016-05432,1389,,Intel Core i7 12th Gen,64GB,4 - 4.9 lbs.,15.6,1920 x 1080,NVIDIA GeForce RTX 4050 Laptop GPU,Dedicated Card,2 TB,,60 Hz
654882fd5b123315f9ef007b,https://www.newegg.com/black-lenovo-thinkpad-p1-gen-5/p/N82E16834840443,4995.7,Lenovo,Intel Core i9 12th Gen i9-12900H Tetradeca-core (14 Core) 2.50 GHz,32GB,3.99 lb,16.0,2560 x 1600,GeForce RTX 3080 Ti 16 GB,Dedicated Card,1 TB,,60 Hz
654883015b123315f9ef007c,https://www.newegg.com/gray-dell-latitude-5330-home-personal/p/1TS-000A-0ZNK5,711.4,DELL,Intel Core i5-1245U 10 Core Processor 3.3 GHz,16GB,2.91 Pounds,13.3,1920 x 1080,Iris Xe Graphics,Integrated Card,256 GB,,60 Hz
654883025b123315f9ef007d,https://www.newegg.com/p/1TS-0016-05440,1239,,Intel Core i7 12th Gen,32GB,4 - 4.9 lbs.,15.6,1920 x 1080,NVIDIA GeForce RTX 4050 Laptop GPU,Dedicated Card,1 TB,,60 Hz
654883065b123315f9ef007e,https://www.newegg.com/p/1TS-000D-1DBF1,719.99,HP,,8GB,5 - 5.9 lbs.,17.3,1600 x 900,Intel Iris Xe Graphics,Integrated Card,512 GB,,60 Hz
654883095b123315f9ef007f,https://www.newegg.com/silver-hp15hd-15-dy2093-mainstream/p/1TS-000D-0KZ38,793.79,HP,,32GB,4,15.6,1920 x 1080,Intel Iris Xe Graphics,Integrated,2 TB,,60 Hz
654883115b123315f9ef0080,https://www.newegg.com/p/1TS-000D-1DWC7,1693,HP,,32GB,5 - 5.9 lbs.,16.0,2560 x 1600,NVIDIA GeForce RTX 4060 Laptop GPU,Dedicated Card,2 TB,,60 Hz
654883145b123315f9ef0081,https://www.newegg.com/p/1TS-000D-1FJ83,299.99,HP,Intel Celeron N4120,,3.25,14.0,1366 x 768,ntel UHD Graphics 600,Integrated Card,,,60 Hz
6548831c5b123315f9ef0082,https://www.newegg.com/p/1TS-000D-1FEK7,359.99,HP,Intel Celeron N4120,,3 - 3.9 lbs.,14.0,1366 x 768,Intel UHD Graphics 600,Integrated Card,,,60 Hz
654883205b123315f9ef0083,https://www.newegg.com/gray-lenovo-x1-yoga-work-business/p/1TS-000E-0WRY8,1499,Lenovo,Intel Core i7 (11th Gen.) 1185G7 @ 3.0GHz,16GB,3 lbs,14.0,3840 x 2400,Intel Iris Xe Graphics,Integrated Card,512 GB PCIe,,60 Hz
654883245b123315f9ef0084,https://www.newegg.com/gray-dell-latitude-5330-home-personal/p/1TS-000A-0ZP82,866.3,DELL,Intel Core i7-1265U 10 Core Processor 1.8 GHz,32GB,2.91 Pounds,13.3,1920 x 1080,Iris Xe Graphics,Integrated Card,512 GB,,60 Hz
6548832c5b123315f9ef0085,https://www.newegg.com/p/1TS-001A-09ZR2,639.99,ASUS,,40GB,3 - 3.9 lbs.,15.6,1920 x 1080,Intel UHD Graphics,Integrated Card,2 TB,,60 Hz
6548832f5b123315f9ef0086,https://www.newegg.com/white-msi-sword15001-mainstream/p/1TS-0016-02VF6,1025,MSI,11th Generation Intel Core i7-11800H Processor 2.30GHz Up to 4.60GHz,8GB,4.6,15.6,1920 x 1080,NVIDIA GeForce RTX 3050 Ti Laptop GPU,Dedicated,512 GB,,60 Hz
654883325b123315f9ef0087,https://www.newegg.com/p/1TS-001A-09ZP6,469.99,ASUS,,8GB,3 - 3.9 lbs.,15.6,1920 x 1080,Intel UHD Graphics,Integrated Card,512 GB,,60 Hz
654883375b123315f9ef0088,https://www.newegg.com/p/1TS-000D-0KCR4,511.76,HP,,8GB,3.75lbs,15.0,1920 x 1080,,,256 GB,45 whrs,60 Hz
654883385b123315f9ef0089,https://www.newegg.com/p/1TS-0016-05438,1199,,Intel Core i7 12th Gen,16GB,4 - 4.9 lbs.,15.6,1920 x 1080,NVIDIA GeForce RTX 4050 Laptop GPU,Dedicated Card,1 TB,,60 Hz
6548833a5b123315f9ef008a,https://www.newegg.com/p/1TS-0016-05428,1339,,Intel Core i7 12th Gen,64GB,4 - 4.9 lbs.,15.6,1920 x 1080,NVIDIA GeForce RTX 4050 Laptop GPU,Dedicated Card,1 TB,,60 Hz
6548833e5b123315f9ef008b,https://www.newegg.com/white-msi-sword15001-mainstream/p/1TS-0016-02VF4,1149.99,MSI,11th Generation Intel Core i7-11800H Processor 2.30GHz Up to 4.60GHz,32GB,4.6,15.6,1920 x 1080,NVIDIA GeForce RTX 3050 Ti Laptop GPU,Dedicated,512 GB,,60 Hz
654883455b123315f9ef008c,https://www.newegg.com/p/1TS-0016-05427,1289,,Intel Core i7 12th Gen,16GB,4 - 4.9 lbs.,15.6,1920 x 1080,NVIDIA GeForce RTX 4050 Laptop GPU,Dedicated Card,2 TB,,60 Hz
654883465b123315f9ef008d,https://www.newegg.com/white-msi-sword15001-mainstream/p/1TS-0016-02VF9,1149,MSI,11th Generation Intel Core i7-11800H Processor 2.30GHz Up to 4.60GHz,8GB,4.6,15.6,1920 x 1080,NVIDIA GeForce RTX 3050 Ti Laptop GPU,Dedicated,1 TB,,60 Hz
654883485b123315f9ef008e,https://www.newegg.com/p/1TS-0016-05435,1289,,Intel Core i7 12th Gen,32GB,4 - 4.9 lbs.,15.6,1920 x 1080,NVIDIA GeForce RTX 4050 Laptop GPU,Dedicated Card,1 TB,,60 Hz
654883495b123315f9ef008f,https://www.newegg.com/white-msi-sword15001-mainstream/p/1TS-0016-02VG0,1125,MSI,11th Generation Intel Core i7-11800H Processor 2.30GHz Up to 4.60GHz,16GB,4.6,15.6,1920 x 1080,NVIDIA GeForce RTX 3050 Ti Laptop GPU,Dedicated,512 GB,,60 Hz
6548834a5b123315f9ef0090,https://www.newegg.com/white-msi-sword15001-mainstream/p/1TS-0016-02VG1,1249,MSI,11th Generation Intel Core i7-11800H Processor 2.30GHz Up to 4.60GHz,16GB,4.6,15.6,1920 x 1080,NVIDIA GeForce RTX 3050 Ti Laptop GPU,Dedicated,2 TB,,60 Hz
6548834c5b123315f9ef0091,https://www.newegg.com/silver-hp-17hd-17-by4013dx-work-business/p/1TS-000D-0S3U3,518.79,HP,11th Generation Intel Core i3-1115G4 Dual-Core Processor at 3.00 GHz base frequency up to 4.10 GHz,16GB,5.25,17.3,1600 x 900,Intel UHD Graphics,,256 GB,45 whrs,60 Hz
6548834c5b123315f9ef0092,https://www.newegg.com/p/1TS-0016-05434,1189,,Intel Core i7 12th Gen,16GB,4 - 4.9 lbs.,15.6,1920 x 1080,NVIDIA GeForce RTX 4050 Laptop GPU,Dedicated Card,512 GB,,60 Hz
6548834d5b123315f9ef0093,https://www.newegg.com/white-msi-sword-15-gaming/p/1TS-0016-03D83,1449.99,MSI,11th Generation Intel Core i7-11800H Processor 2.30GHz Up to 4.60GHz,64GB,4.6,15.6,1920 x 1080,NVIDIA GeForce RTX 3050 Ti Laptop GPU,Dedicated,512 GB,150 whrs,60 Hz
654883515b123315f9ef0094,https://www.newegg.com/white-msi-sword15001-mainstream/p/1TS-0016-02VF7,1199.99,MSI,11th Generation Intel Core i7-11800H Processor 2.30GHz Up to 4.60GHz,8GB,4.6,15.6,1920 x 1080,NVIDIA GeForce RTX 3050 Ti Laptop GPU,Dedicated,2 TB,,60 Hz
654883595b123315f9ef0095,https://www.newegg.com/p/1TS-0016-05439,1339,,Intel Core i7 12th Gen,32GB,4 - 4.9 lbs.,15.6,1920 x 1080,NVIDIA GeForce RTX 4050 Laptop GPU,Dedicated Card,2 TB,,60 Hz
6548835f5b123315f9ef0096,https://www.newegg.com/p/1TS-001A-09ZR0,459.99,ASUS,,8GB,3 - 3.9 lbs.,15.6,1920 x 1080,Intel UHD Graphics,Integrated Card,256 GB,,60 Hz
654883645b123315f9ef0097,https://www.newegg.com/silver-hp-pavilion-everyday-value/p/1TS-000D-119Y3,692.79,HP,Intel Core i5 11th Gen,16GB,3.75lbs.,15.6,1920 x 1080,Intel Iris Graphics,Integrated Card,1 TB PCIe,,60 Hz
654883645b123315f9ef0098,https://www.newegg.com/steel-gray-acer-aspire-5-a515-58m-7570-home-personal/p/N82E16834360279,729,Acer,Intel Core i7-1355U 1.70 GHz,16 GB LPDDR5,3.92 lbs.,15.6,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,512 GB PCIe,,60 Hz
654883645b123315f9ef0099,https://www.newegg.com/black-asus-vivobook-m3704ya-is74-work-business/p/1TS-001A-09Z13,849,ASUS,AMD Ryzen 7 7730U 8-Core Processor 2.00GHz Up to 4.50GHz,16GB,4.63,17.3,1920 x 1080,AMD Radeon Graphics,Integrated,1 TB,50 whrs,60 Hz
654883645b123315f9ef009a,https://www.newegg.com/p/1TS-0016-055N3,1134.49,,,16GB,4 - 4.9 lbs.,15.6,1920 x 1080,NVIDIA GeForce RTX 4060 Laptop GPU,Dedicated Card,1 TB PCIe,,144 Hz
654883675b123315f9ef009b,https://www.newegg.com/p/1TS-001A-09ZR3,549.99,ASUS,,16GB,3 - 3.9 lbs.,15.6,1920 x 1080,Intel UHD Graphics,Integrated Card,1 TB,,60 Hz
6548836c5b123315f9ef009c,https://www.newegg.com/p/1TS-001A-09ZR1,599.99,ASUS,,40GB,3 - 3.9 lbs.,15.6,1920 x 1080,Intel UHD Graphics,Integrated Card,1 TB,,60 Hz
654883765b123315f9ef009d,https://www.newegg.com/p/1TS-000D-1FDA0,749.99,HP,,16GB,4.6 lb,17.3,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,512 GB PCIe,40 whrs,60 Hz
6548837e5b123315f9ef009e,https://www.newegg.com/p/1TS-001A-09ZP9,539.99,ASUS,,16GB,3 - 3.9 lbs.,15.6,1920 x 1080,Intel UHD Graphics,Integrated Card,1 TB,,60 Hz
6548837e5b123315f9ef009f,https://www.newegg.com/p/1TS-000A-0YY21,739,DELL,,16GB,3 - 3.9 lbs.,15.6,1920 x 1080,AMD Radeon Graphics,Integrated Card,512 GB,,60 Hz
6548837e5b123315f9ef00a0,https://www.newegg.com/lenovo-thinkbook-15-g4-aba/p/N82E16834646978,799.99,Lenovo,AMD Ryzen 7 5825U Octa-core (8 Core) 2 GHz,16GB,,15.6,,AMD Radeon Graphics,Integrated Card,512 GB,,60 Hz
6548837f5b123315f9ef00a1,https://www.newegg.com/p/1TS-000E-19130,599.99,Lenovo,AMD Ryzen 5 7530U,,3 - 3.9 lbs.,13.3,1920 x 1200,Integrated AMD Radeon Graphics,,,,60 Hz
654883815b123315f9ef00a2,https://www.newegg.com/p/1TS-000D-1FEV8,969.99,HP,Intel Core i7-1355U,,4 - 4.9 lbs.,17.3,1920 x 1080,Intel Iris Xe Graphics,,1TB,,60 Hz
654883845b123315f9ef00a3,https://www.newegg.com/p/1TS-000D-1FEU9,959.99,HP,Intel Core i7-1355U,,4 - 4.9 lbs.,17.3,1920 x 1080,Intel Iris Xe Graphics,,1TB,,60 Hz
6548838d5b123315f9ef00a4,https://www.newegg.com/white-msi-sword-15-gaming/p/1TS-0016-03D81,1599.99,MSI,11th Generation Intel Core i7-11800H Processor 2.30GHz Up to 4.60GHz,64GB,4.6,15.6,1920 x 1080,NVIDIA GeForce RTX 3050 Ti Laptop GPU,Dedicated,2 TB,150 whrs,60 Hz
6548838d5b123315f9ef00a5,https://www.newegg.com/white-msi-sword-15-gaming/p/1TS-0016-03D82,1499.99,MSI,11th Generation Intel Core i7-11800H Processor 2.30GHz Up to 4.60GHz,64GB,4.6,15.6,1920 x 1080,NVIDIA GeForce RTX 3050 Ti Laptop GPU,Dedicated,1 TB,150 whrs,60 Hz
654885ce5b123315f9ef00a7,https://www.newegg.com/p/1TS-001A-099V5,349.99,ASUS,,4GB,3 - 3.9 lbs.,14.0,1366 x 768,Intel UHD Graphics,Integrated Card,0 GB,,60 Hz
654885ce5b123315f9ef00a8,https://www.newegg.com/p/1TS-001A-099Z4,369.99,ASUS,,4GB,3 - 3.9 lbs.,14.0,1366 x 768,Intel UHD Graphics,Integrated Card,128 GB,,60 Hz
654885ce5b123315f9ef00a9,https://www.newegg.com/p/1TS-000D-1DNA4,842,HP,,40GB,,17.3,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,2 TB PCIe,40 whrs,60 Hz
654885ce5b123315f9ef00aa,https://www.newegg.com/silver-lenovo-thinkbook-14-g4-aba/p/N82E16834646977,819.99,Lenovo,AMD Ryzen 7 5825U Octa-core (8 Core) 2 GHz,16GB,,14.0,,AMD Radeon Graphics,Integrated Card,512 GB,,60 Hz
654885ce5b123315f9ef00ab,https://www.newegg.com/blue-lenovo-81wr000gus/p/1TS-000E-0S4U0,447.99,Lenovo,,8GB,3.74 lbs,15.6,1366 x 768,Intel UHD Graphics,Integrated Card,256 GB,,60 Hz
654885cf5b123315f9ef00ac,https://www.newegg.com/silver-hp-pavilion-61d22ua-everyday-value/p/1TS-000D-0XA18,969,HP,AMD Ryzen 7 5825U,16GB,3 - 3.9 lbs.,15.6,1920 x 1080,AMD Radeon Graphics,Integrated Card,512 GB PCIe,45 whrs,60 Hz
654885cf5b123315f9ef00ad,https://www.newegg.com/p/1TS-001A-04ZJ9,607.99,ASUS,,20GB,,15.6,1920 x 1080,Integrated Graphics,Integrated Card,512 GB,,60 Hz
654885cf5b123315f9ef00ae,https://www.newegg.com/p/1TS-000E-142M2,747.99,,i5-1035G1,12GB,4 - 4.9 lbs.,15.6,1600 x 768,Integrated Graphics,Dedicated Card,512 GB,,60 Hz
654885cf5b123315f9ef00af,https://www.newegg.com/p/1TS-000E-0VCP7,1689,Lenovo,,32GB,,14.0,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,2 TB,,60 Hz
654885cf5b123315f9ef00b0,https://www.newegg.com/p/1TS-0016-055N6,1314.49,,,64GB,4 - 4.9 lbs.,15.6,1920 x 1080,NVIDIA GeForce RTX 4060 Laptop GPU,Dedicated Card,1 TB PCIe,,144 Hz
654885cf5b123315f9ef00b1,https://www.newegg.com/p/1TS-000D-1FA88,1129,,,64GB,,15.6,1920 x 1080,Intel Iris Xe Graphics,,2 TB,65 whrs,60 Hz
654885cf5b123315f9ef00b2,https://www.newegg.com/p/1TS-000D-10WR5,959.99,HP,,16GB,,16.0,1920 x 1200,Intel Iris Xe Graphics,Integrated Card,256 GB,,60 Hz
654885cf5b123315f9ef00b3,https://www.newegg.com/p/1TS-001A-099V6,389.99,ASUS,,4GB,3 - 3.9 lbs.,14.0,1366 x 768,Intel UHD Graphics,Integrated Card,128 GB,,60 Hz
